Authors,Title,Year,Source title,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source
"Nkwasa A., Chawanda C.J., Jägermeyr J., Van Griensven A.","Improved representation of agricultural land use and crop management for large-scale hydrological impact simulation in Africa using SWAT+",2022,"Hydrology and Earth System Sciences","10.5194/hess-26-71-2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122837326&doi=10.5194%2fhess-26-71-2022&partnerID=40&md5=710b5bbb4d8c0951506e201dcc191bb8","To date, most regional and global hydrological models either ignore the representation of cropland or consider crop cultivation in a simplistic way or in abstract terms without any management practices. Yet, the water balance of cultivated areas is strongly influenced by applied management practices (e.g. planting, irrigation, fertilization, and harvesting). The SWAT+ (Soil and Water Assessment Tool) model represents agricultural land by default in a generic way, where the start of the cropping season is driven by accumulated heat units. However, this approach does not work for tropical and subtropical regions such as sub-Saharan Africa, where crop growth dynamics are mainly controlled by rainfall rather than temperature. In this study, we present an approach on how to incorporate crop phenology using decision tables and global datasets of rainfed and irrigated croplands with the associated cropping calendar and fertilizer applications in a regional SWAT+ model for northeastern Africa. We evaluate the influence of the crop phenology representation on simulations of leaf area index (LAI) and evapotranspiration (ET) using LAI remote sensing data from Copernicus Global Land Service (CGLS) and WaPOR (Water Productivity through Open access of Remotely sensed derived data) ET data, respectively. Results show that a representation of crop phenology using global datasets leads to improved temporal patterns of LAI and ET simulations, especially for regions with a single cropping cycle. However, for regions with multiple cropping seasons, global phenology datasets need to be complemented with local data or remote sensing data to capture additional cropping seasons. In addition, the improvement of the cropping season also helps to improve soil erosion estimates, as the timing of crop cover controls erosion rates in the model. With more realistic growing seasons, soil erosion is largely reduced for most agricultural hydrologic response units (HRUs), which can be considered as a move towards substantial improvements over previous estimates. We conclude that regional and global hydrological models can benefit from improved representations of crop phenology and the associated management practices. Future work regarding the incorporation of multiple cropping seasons in global phenology data is needed to better represent cropping cycles in areas where they occur using regional to global hydrological models. © Copyright:",,"Biology; Cultivation; Decision tables; Erosion; Hydrology; Land use; Remote sensing; Soils; Tropics; Agricultural land use; Crop phenology; Cropping seasons; Global datasets; Leaf Area Index; Management practises; Remote sensing data; Soil and Water assessment tools; Soil erosion; Tool models; Crops; agricultural land; agricultural management; hydrological change; land use; soil and water assessment tool",Article,Scopus
"Redhu N.S., Thakur Z., Yashveer S., Mor P.","Artificial intelligence: a way forward for agricultural sciences",2022,"Bioinformatics in Agriculture: Next Generation Sequencing Era","10.1016/B978-0-323-89778-5.00007-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143681706&doi=10.1016%2fB978-0-323-89778-5.00007-6&partnerID=40&md5=676d4d423d23f1df84978a626d9e990a","Artificial intelligence (AI) mimics the cognitive functions of the human brain, that is, learning from experiences using a set of algorithms by identifying hidden patterns. AI has already demonstrated its game-changing capabilities in many fields such as the banking sector, healthcare, e-commerce, among others. Recent advances in both computer hardware and large-scale generation of biological data have created room for the applicability of AI in agriculture by employing methods like machine learning, deep learning, natural language processing, artificial or convoluted neural networks either independently or in combination thereof. Currently, AI is being utilized in multiple domains of agriculture and contributing toward increasing crop yield as well as minimizing the risk associated with crop cultivation. Data generated from different agricultural domains such as weather, soil, temperature, humidity, irrigation, sowing requirements, and other crop-related criterion are being analyzed and integrated for agriculture-related predictions. An increase in crop yield is being achieved not only by predicting the best time for sowing, harvesting, and monitoring crop health but also by reducing the cost of agricultural inputs like chemicals, fertilizers, irrigation, etc., through precision farming. Correspondingly, agricultural risks are also being minimized by addressing issues such as poor rainfall, weed growth, pest attacks, and postharvest losses. Besides, AI is also being used for crop/commodity price forecasting and agricultural automation via robots. The predictive agricultural analytics and chatbots are used to disseminate information to farmers as a part of advisory services by these agribusinesses. This chapter will discuss AI technologies and their various applications for the development of better farm practices to improve plant productivity as well as technological advancements due to AI and its anticipated challenges in the future will be explored. © 2022 Elsevier Inc. All rights reserved.","agriculture robot; Artificial intelligence; crop scouting; deep learning; drone analytics; field mapping; machine learning; moisture monitoring; neural network; nutrient monitoring; precision farming; smart greenhouse management; soil management; weather tracking & forecasting; yield monitoring",,Book Chapter,Scopus
"Mkuhlani S., Zinyengere N., Kumi N., Crespo O.","Lessons from integrated seasonal forecast-crop modelling in Africa: A systematic review",2022,"Open Life Sciences","10.1515/biol-2022-0507","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142167593&doi=10.1515%2fbiol-2022-0507&partnerID=40&md5=22c79a300cfe0e3ba7ba5b2b34a47d64","Seasonal forecasts coupled with crop models can potentially enhance decision-making in smallholder farming in Africa. The study sought to inform future research through identifying and critiquing crop and climate models, and techniques for integrating seasonal forecast information and crop models. Peer-reviewed articles related to crop modelling and seasonal forecasting were sourced from Google Scholar, Web of Science, AGRIS, and JSTOR. Nineteen articles were selected from a search outcome of 530. About 74% of the studies used mechanistic models, which are favored for climate risk management research as they account for crop management practices. European Centre for Medium-Range Weather Forecasts and European Centre for Medium-Range Weather Forecasts, Hamburg, are the predominant global climate models (GCMs) used across Africa. A range of approaches have been assessed to improve the effectiveness of the connection between seasonal forecast information and mechanistic crop models, which include GCMs, analogue, stochastic disaggregation, and statistical prediction through converting seasonal weather summaries into the daily weather. GCM outputs are produced in a format compatible with mechanistic crop models. Such outputs are critical for researchers to have information on the merits and demerits of tools and approaches on integrating seasonal forecast and crop models. There is however need to widen such research to other regions in Africa, crop, farming systems, and policy. © 2022 Siyabusa Mkuhlani et al., published by De Gruyter.","climate risk management; crop model; farm management practice; seasonal forecast; small scale farmer",,Review,Scopus
"Zhi X., Massey-Reed S.R., Wu A., Potgieter A., Borrell A., Hunt C., Jordan D., Zhao Y., Chapman S., Hammer G., George-Jaeggli B.","Estimating Photosynthetic Attributes from High-Throughput Canopy Hyperspectral Sensing in Sorghum",2022,"Plant Phenomics","10.34133/2022/9768502","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129597443&doi=10.34133%2f2022%2f9768502&partnerID=40&md5=202436359e61dbea62dd7f07b7f73d6e","Sorghum, a genetically diverse C4 cereal, is an ideal model to study natural variation in photosynthetic capacity. Specific leaf nitrogen (SLN) and leaf mass per leaf area (LMA), as well as, maximal rates of Rubisco carboxylation (Vcmax), phosphoenolpyruvate (PEP) carboxylation (Vpmax), and electron transport (Jmax), quantified using a C4 photosynthesis model, were evaluated in two field-grown training sets (n = 169 plots including 124 genotypes) in 2019 and 2020. Partial least square regression (PLSR) was used to predict Vcmax (R2 = 0:83), Vpmax (R2 = 0:93), Jmax (R2 = 0:76), SLN (R2 = 0:82), and LMA (R2 = 0:68) from tractor-based hyperspectral sensing. Further assessments of the capability of the PLSR models for Vcmax, Vpmax, Jmax, SLN, and LMA were conducted by extrapolating these models to two trials of genome-wide association studies adjacent to the training sets in 2019 (n = 875 plots including 650 genotypes) and 2020 (n = 912 plots with 634 genotypes). The predicted traits showed medium to high heritability and genome-wide association studies using the predicted values identified four QTL for Vcmax and two QTL for Jmax. Candidate genes within 200 kb of the Vcmax QTL were involved in nitrogen storage, which is closely associated with Rubisco, while not directly associated with Rubisco activity per se. Jmax QTL was enriched for candidate genes involved in electron transport. These outcomes suggest the methods here are of great promise to effectively screen large germplasm collections for enhanced photosynthetic capacity. Copyright © 2022 Xiaoyu Zhi et al.",,"Carboxylation; Genes; Nitrogen; Plants (botany); Candidate genes; Electron transport; Genome-wide association studies; High-throughput; Hyperspectral sensing; Ideal model; Leaf nitrogen; Photosynthetic capacity; RuBisCo; Training sets; Electron transport properties",Article,Scopus
"Chen B., Zheng H., Luo G., Chen C., Bao A., Liu T., Chen X.","Adaptive estimation of multi-regional soil salinization using extreme gradient boosting with Bayesian TPE optimization",2022,"International Journal of Remote Sensing","10.1080/01431161.2021.2009589","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124254370&doi=10.1080%2f01431161.2021.2009589&partnerID=40&md5=41d09023722f739eab2220482a752919","Soil salinization endangers the development of ecological agriculture. As soil salinization is often heavily affected by regional environments, difficulties arise when constructing an adaptive multi-regional soil salinity estimation model. In this study, we proposed an extreme gradient boosting (XGBoost) model based on the Tree-structure Parzen Estimator (TPE) optimization algorithm to apply to four study areas with different environments (TPE-XGBoost). The four areas are the Weigan-Kuqa Oasis (Weiku), the Sangong River Basin (Sgr) and the Qitai Oasis in Xinjiang, China, and the middle and lower reaches of the Syr Darya Basin in Kazakhstan. Most previous soil salinity studies did not pay much attention to the impact of feature selection and hyper-parameter tuning on the performance of machine learning models, and the complex dependence and interaction between input features and hyper-parameters. In order to improve the performance of XGBoost model in estimating soil salinity, we proposed for the first time to use TPE algorithm to jointly optimize feature selection and hyper-parameter tuning, and verified it in four areas. Coefficient of determination (R2) and Root Mean Square Error (RMSE) were used to evaluate the model performance. First, we calculated 55 environmental features from Landsat and terrain data. Then, in order to reduce the computational complexity of the TPE-XGBoost model, we used Pearson correlation analysis between surface soil salinity content (SSC) and features to initially filter out the features that were not significantly related (P &gt; 0.05). Finally, the TPE algorithm was used to jointly optimize the parameter space composed of features and hyper-parameters. The results showed that (1) TPE joint optimization algorithm significantly improved the performance of the XGBoost model, achieving high accuracy in the four areas, and had powerful generalization. R2 values of test sets for Weiku Oasis, Qitai Oasis, Sgr Basin, and the Syr Basin were 0.95, 0.95, 0.80, and 0.81, respectively. (2) There is no universal feature can be applied to soil salinity inversion in different environments. TPE algorithm adaptively selected different types and numbers of features for four areas, 19, 11, 25, and 15 features were selected in Weiku Oasis, Qitai Oasis, Sgr Basin, and the Syr Basin, respectively. This showed that the optimal model parameters should not be fixed parameters, but should be re-determined locally according to different environmental conditions. The TPE algorithm can capture the features that reflect environmental differences. (3) The XGBoost model can provide feature importance ranking, which improves the interpretability of machine learning model. The importance analysis results showed that the features had different contributions in different areas. The TPE-XGBoost model proposed in this study has great potential in multi-regional soil salt estimation research. © 2022 Informa UK Limited, trading as Taylor & Francis Group.","feature selection; hyper-parameter tuning; multi-regions; Soil salinization; TPE optimization; XGBoost","Correlation methods; Feature extraction; Mean square error; Parameter estimation; Soils; Trees (mathematics); Features selection; Hyper-parameter; Hyper-parameter tuning; Multi-region; Optimisations; Parameters tuning; Parzen estimators; Soil salinization; Tree structures; Tree-structure parzen estimator optimization; Xgboost; Optimization; algorithm; Bayesian analysis; estimation method; machine learning; optimization; saline soil; salinization; China; Sangong Basin; Syr Darya Basin; Xinjiang Uygur; Xinjiang Uygur",Article,Scopus
"Solgi S., Ahmadi S.H., Seidel S.J.","Remote sensing of canopy water status of the irrigated winter wheat fields and the paired anomaly analyses on the spectral vegetation indices and grain yields",2023,"Agricultural Water Management","10.1016/j.agwat.2023.108226","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148541572&doi=10.1016%2fj.agwat.2023.108226&partnerID=40&md5=f164d719b41cc3a0d9974734569d345d","Agriculture is the world's largest consumer of freshwater resources, particularly in semi-arid regions where crop production is reliant on both irrigation and rainfall. Therefore, proper irrigation management is critical in achieving sustainable agriculture by increasing crop yield while conserving water resources. Remote sensing has demonstrated a great promise in monitoring crop status including crop water status based on the spectral vegetation index (VI). Therefore, the vegetation growth (normalized difference vegetation index, NDVI), vegetation water status (shortwave crop reflectance index, SCRI), and vegetation drought stress (moisture stress index, MSI) indices were calculated to assess the impact of irrigation management on canopy water status in a cluster of winter wheat fields in a semi-arid area in three non-consecutive growing seasons with different seasonal rainfall amounts and distributions. The winter wheat fields were typically irrigated six times in each growing season according to a fixed phenological-based irrigation scheduling. Results showed that NDVI, SCRI, and MSI had a high correlation with the remotely sensed locally calibrated leaf area index (LAI), among which NDVI had the strongest correlation (r = 0.9). The analysis revealed that the combined use of VIs succeeded in detecting spatial and temporal crop drought stress levels during the growing seasons. Furthermore, the normalized difference water index (NDWI) was interpreted to quantitatively classify the level and extent of drought stress in the winter wheat fields. The results of the NDWI analysis revealed that 62%, 100%, and 72% of the irrigated winter wheat fields have experienced some levels of drought stress during the normal growing season with wet spring, normal growing season with wet autumn, and dry growing season, respectively. The drought stress was basically due to the lack of effective rainfall during spring in March and April when crops have the highest vegetative growth, irrespective of the rainfall amount during autumn and winter. This revealed the importance of timely irrigation management during spring time. In addition, paired anomaly analysis of the NDVI, MSI, and SCRI with the wheat grain yields could identify good and poor wheat fields and recognize proper management zones of the wheat fields in terms of potential grain production. The findings of this study demonstrated that remote sensing is a strong and reliable tool in irrigation management to help sustain food production in arid or semi-arid areas with limited water resources. © 2023 The Authors","Anomaly analysis; Drought stress; Irrigation management; Leaf area index; Spectral vegetation indices; Wheat grain yield","Arid regions; Cultivation; Drought; Grain (agricultural product); Irrigation; Rain; Remote sensing; Vegetation; Water resources; Anomaly analysis; Drought stress; Grain yield; Growing season; Irrigation management; Leaf Area Index; Spectral vegetation indices; Wheat grain yield; Wheat grains; Winter wheat field; Crops",Article,Scopus
"Neo Y.T., Chia W.Y., Lim S.S., Ngan C.L., Kurniawan T.A., Chew K.W.","Smart systems in producing algae-based protein to improve functional food ingredients industries",2023,"Food Research International","10.1016/j.foodres.2023.112480","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146722753&doi=10.1016%2fj.foodres.2023.112480&partnerID=40&md5=e2e0644fcde76667b7b63386f4c734db","Production and extraction systems of algal protein and handling process of functional food ingredients need to control several parameters such as temperature, pH, intensity, and turbidity. Many researchers have investigated the Internet of Things (IoT) approach for enhancing the yield of microalgae biomass and machine learning for identifying and classifying microalgae. However, there have been few specific studies on using IoT and artificial intelligence (AI) for production and extraction of algal protein as well as functional food ingredients processing. In order to improve the production of algal protein and functional food ingredients, the implementation of smart system is a must to have real-time monitoring, remote control system, quick response to sudden events, prediction and characterisation. Techniques of IoT and AI are expected to help functional food industries to have a big breakthrough in the future. Manufacturing and implementation of beneficial smart systems are important to provide convenience and to increase the efficiency of work by using the interconnectivity of IoT devices to have good capturing, processing, archiving, analyzing, and automation. This review investigates the possibilities of implementation of IoT and AI in production and extraction of algal protein and processing of functional food ingredients. © 2023 Elsevier Ltd","Functional power; Machine learning; Macroalgae; Protein extraction; Smart monitoring system","Algae; Extraction; Functional food; Machine learning; Microorganisms; Proteins; Remote control; Algal proteins; Food ingredients; Functional power; Machine-learning; Macro-algae; Micro-algae; Power; Protein extraction; Smart monitoring systems; Smart System; Internet of things",Article,Scopus
"Han F., Ling H., Yan J., Deng M., Deng X., Gong Y., Wang W.","Shift in the migration trajectory of the green biomass loss barycenter in Central Asia",2022,"Science of the Total Environment","10.1016/j.scitotenv.2022.157656","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135373761&doi=10.1016%2fj.scitotenv.2022.157656&partnerID=40&md5=b42bf4d06cb6dfba343f98f9065f6cb8","Revealing the vegetation response law under drought stress has become a hot issue in global climate change research. Against the background of human beings actively responding to climate change, quantitatively revealing the change and migration laws of green biomass loss (GBL) caused by drought in historical and future periods is insufficient. In this regard, we innovatively constructed a joint kNDVI-SPEI (kernel normalized difference vegetation index and standardized precipitation evapotranspiration index) distribution based on copula theory to accurately capture GBL dynamic under various drought scenarios unlike previous studies conducted in a deterministic way. Taking the drought-sensitive and ecologically vulnerable Central Asia (CA) as a typical region, we verified that an average 94.4 % of region showed greater vegetation vulnerability in times of water shortage from May to October, which exhibited the greatest probability of GBL under different drought scenarios, mainly in Kazakhstan and Uzbekistan. Significantly intensified drought due to high emissions will cause an 18.16 percentage-point increase in GBL probability in the far future (FFP, 2061–2100) compared to the near future (NFP, 2019–2060), which is much higher than in the lower-emission (0.38 %) and moderate-emission scenarios (9.82 %). In the NFP, the GBL barycenter will shift from Kazakhstan to Xinjiang, China; in the FFP, it will shift back to Kazakhstan due to the measures taken by the Chinese government to conserve energy and reduce emissions. Results illustrate that against the background of worsening drought, active climate change coping strategies can reverse the migration trajectory of the GBL barycenter caused by drought, which provides a new idea for vegetation protection research in response to global climate change. © 2022 Elsevier B.V.","Central Asia; Drought stress; Global climate change; Green biomass loss","Climate change; Drought; Vegetation; Water supply; Barycenters; Central Asia; Drought stress; Global climate changes; Green biomass loss; Human being; Index distribution; Kazakhstan; Normalized difference vegetation index; Vegetation response; Biomass; accuracy assessment; biomass; climate change; climate effect; drought; emission inventory; evapotranspiration; global change; global climate; precipitation (climatology); vegetation cover; vulnerability; water availability; Article; biomass; central Asia; China; climate change; climate change vulnerability; controlled study; drought; drought stress; environmental parameters; green biomass loss; Kazakhstan; kernel method; kernel normalized difference vegetation index; measurement accuracy; probability; reaction time; sensitivity analysis; standardized precipitation evapotranspiration index; trend study; Uzbekistan; vegetation dynamics; water supply; biomass; climate change; ecosystem; human; Central Asia; China; Kazakhstan; Uzbekistan; Xinjiang Uygur; water; Biomass; China; Climate Change; Droughts; Ecosystem; Humans; Water",Article,Scopus
"Lekakis E., Zaikos A., Polychronidis A., Efthimiou C., Pourikas I., Mamouka T.","Evaluation of Different Modelling Techniques with Fusion of Satellite, Soil and Agro-Meteorological Data for the Assessment of Durum Wheat Yield under a Large Scale Application",2022,"Agriculture (Switzerland)","10.3390/agriculture12101635","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141870327&doi=10.3390%2fagriculture12101635&partnerID=40&md5=3338932f75754ca78e9019fc1f4be8d4","Food and feed production must be increased or maintained in order to meet the demands of the earth’s population. Under this scenario, the question that arises is how to address the demand for agricultural products given that the pressures on land use have already increased. In addition, it is obvious that climate change will have a serious negative impact and threaten the productivity and sustainability of food production systems. Therefore, understanding and predicting the outcome of crop production, while considering adaptation and sustainability, is essential. The need for information on decision making at all levels, from crop management to adaptation strategies, is constantly increasing and methods for providing such information are urgently needed in a relatively short period of time. Thus arises the need to use effective data, such as satellite and meteorological data, but also operational tools, to assess crop yields over local, regional, national, and global scales. In this work, three modeling approaches built on a fusion of satellite-derived vegetation indices, agro-meteorological indicators, and crop phenology are tested and evaluated in terms of data intensiveness for the prediction of wheat yields in large scale applications. The obtained results indicated that medium input data intensity methods are effective tools for yield assessments. The methods, namely, a semi-empirical regression model, a machine learning regression model, and a process-based model, provided high to moderate accuracies by fully relying on freely available datasets as sources of input data. The findings are comparable with those reported in the literature for detailed field experiments, thereby introducing a promising framework that can support operational platforms for dynamic yield forecasting, operating at the administrative or regional unit scale. © 2022 by the authors.","AquaCrop; data fusion; machine learning; publicly available datasets; yield prediction",,Article,Scopus
"Zhang Y., Liu J., Shen W.","A Review of Ensemble Learning Algorithms Used in Remote Sensing Applications",2022,"Applied Sciences (Switzerland)","10.3390/app12178654","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137751636&doi=10.3390%2fapp12178654&partnerID=40&md5=3b03661c4c17e49a13c58f96c936016f","Machine learning algorithms are increasingly used in various remote sensing applications due to their ability to identify nonlinear correlations. Ensemble algorithms have been included in many practical applications to improve prediction accuracy. We provide an overview of three widely used ensemble techniques: bagging, boosting, and stacking. We first identify the underlying principles of the algorithms and present an analysis of current literature. We summarize some typical applications of ensemble algorithms, which include predicting crop yield, estimating forest structure parameters, mapping natural hazards, and spatial downscaling of climate parameters and land surface temperature. Finally, we suggest future directions for using ensemble algorithms in practical applications. © 2022 by the authors.","bagging; boosting; ensemble; remote sensing applications; stacking",,Review,Scopus
"Spangler K., Schumacher B.L., Bean B., Burchfield E.K.","Path dependencies in US agriculture: Regional factors of diversification",2022,"Agriculture, Ecosystems and Environment","10.1016/j.agee.2022.107957","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127840231&doi=10.1016%2fj.agee.2022.107957&partnerID=40&md5=a5de982ae1d7c5218188aa0fa95d9d2f","Concerns of declining agrobiodiversity and widening socioeconomic inequities in United States (US) agriculture highlight the critical need for systemic change. Despite surmounting evidence of the field and landscape scale benefits of diversifying agricultural systems, path dependencies of US agriculture present barriers to such diversification pathways. This study aims to elucidate path dependencies of agricultural landscapes that (dis)incentivize crop diversification at the regional scale through two main research questions: 1) what are the biophysical and socioecological factors most predictive of agricultural diversity across the US; and 2) how do these factors vary regionally? Using a novel panel dataset constructed from several open-source databases, we use random forest (RF) permutation variable importance measures to identify and compare the factors most predictive of county-level crop diversity across nine US regions. Our results show that climate, land use norms, and farm inputs are consistently the most important categories for predicting agricultural diversity across regions; however, variability exists in the relative regional importance of variables within these categories. Thus, factors most strongly predictive of agricultural diversity across US landscapes operate distinctly at a regional level, emphasizing the need to consider multiple scales of influence. These distinct regional relationships contribute to path dependencies that present resistance to enhancing agricultural diversity. By more appropriately addressing the regional factors of US agricultural landscapes the constrain agricultural diversification, with an eye towards future cropscapes, we can shift current path dependencies toward a more resilient and adaptive US agricultural future. © 2022 Elsevier B.V.","Agriculture; Diversification; Path dependency; Region; United States","agricultural land; agriculture; crop plant; data set; factor analysis; land use; land use change; landscape ecology; United States",Article,Scopus
"Ohana-Levi N., Zachs I., Hagag N., Shemesh L., Netzer Y.","Grapevine stem water potential estimation based on sensor fusion",2022,"Computers and Electronics in Agriculture","10.1016/j.compag.2022.107016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131224002&doi=10.1016%2fj.compag.2022.107016&partnerID=40&md5=ca89e2d23ec79929acf1aad15b0d66f9","Estimating vine water status is essential for achieving the desired balance between wine grape quality and yield in viticulture management and irrigation planning. The growing demands of smart farming for extracting meaningful information from field data to support irrigation decisions may be facilitated using field monitoring technology along with advanced modeling algorithms. This research took place in a Vitis Vinifera cv. “Sauvignon Blanc” experimental plot within a commercial vineyard. The main objective was to generate a water stress estimation model for wine grapevines based on data fusion from multiple sensors. Data were collected using sensors from five monitored grapevines, each treated with a different water stress regime. The sensors provided measurements of trunk and fruit growth, leaf temperature, and soil water content (SWC) at depths of 20 and 40 cm. Additionally, meteorological station in the vineyard recorded the temperature, relative humidity, wind speed, and solar radiation. A daily-scale multivariate time series was composed using the data derived from the sensors. Stem water potential (SWP) values were measured for the monitored vines and analyzed against the multivariate time series of factors to define their interrelations and interactions. Finally, a prediction model for SWP estimation was defined using boosted regression trees (BRT) algorithm, with an optimized set of factors. Validation was conducted using comparative statistics between a randomly selected test set and a predicted set of SWP values achieved using the trained BRT model. After processing the data and eliminating most of the factors due to multicollinearity, the model was composed of daily maximum leaf temperature (LT), SWC at noon at 40 cm, tree water deficit (TWD), SWC daily amplitude at 20 cm, water input, vapor pressure deficit, and phenological stages. The highest contributor to the BRT model was maximum LT (44.5%), followed by SWC at noon at 40 cm (16.9%) and TWD (16%). The model performance was estimated using various measures and resulted in a correlation of 0.9 between the estimated SWP values and the test set. No significant differences were found between their means (t = -0.31, p-value = 0.76) and distributions (D = 0.13, p-value = 0.77). The RMSE was 0.16 MPa which corresponds to a 12% error when normalized to the range of the test set. The suggested sensor fusion approach for estimating SWP is a promising technique that integrates representative factors of the soil–water-plant-atmosphere continuum; it should be further examined in different climate regimes and vine varieties. © 2022","Deficit irrigation; Machine learning; Smart irrigation; Vitis vinifera; Water stress","Data fusion; Data handling; Forestry; Fruits; Machine learning; Mean square error; Plants (botany); Regression analysis; Soil moisture; Time series; Trees (mathematics); Wind; Wine; Boosted regression trees; Deficit irrigation; Leaf temperature; Potential values; Smart irrigation; Soil water content; Stem water potentials; Test sets; Vitis vinifera; Water stress; Irrigation; irrigation; machine learning; sensor; soil water potential; vine; water stress",Article,Scopus
"Ma J., Zheng B., He Y.","Applications of a Hyperspectral Imaging System Used to Estimate Wheat Grain Protein: A Review",2022,"Frontiers in Plant Science","10.3389/fpls.2022.837200","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128653888&doi=10.3389%2ffpls.2022.837200&partnerID=40&md5=0bec828a25be2ccf4887faab14389f7a","Recent research advances in wheat have focused not only on increasing grain yields, but also on establishing higher grain quality. Wheat quality is primarily determined by the grain protein content (GPC) and composition, and both of these are affected by nitrogen (N) levels in the plant as it develops during the growing season. Hyperspectral remote sensing is gradually becoming recognized as an economical alternative to traditional destructive field sampling methods and laboratory testing as a means of determining the N status within wheat. Currently, hyperspectral vegetation indices (VIs) and linear nonparametric regression are the primary tools for monitoring the N status of wheat. Machine learning algorithms have been increasingly applied to model the nonlinear relationship between spectral data and wheat N status. This study is a comprehensive review of available N-related hyperspectral VIs and aims to inform the selection of VIs under field conditions. The combination of feature mining and machine learning algorithms is discussed as an application of hyperspectral imaging systems. We discuss the major challenges and future directions for evaluating and assessing wheat N status. Finally, we suggest that the underlying mechanism of protein formation in wheat grains as determined by using hyperspectral imaging systems needs to be further investigated. This overview provides theoretical and technical support to promote applications of hyperspectral imaging systems in wheat N status assessments; in addition, it can be applied to help monitor and evaluate food and nutrition security. Copyright © 2022 Ma, Zheng and He.","grain protein; hyperspectral imaging; machine learning; vegetation index; wheat",,Review,Scopus
"Tran K.H., Zhang H.K., McMaine J.T., Zhang X., Luo D.","10 m crop type mapping using Sentinel-2 reflectance and 30 m cropland data layer product",2022,"International Journal of Applied Earth Observation and Geoinformation","10.1016/j.jag.2022.102692","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123604132&doi=10.1016%2fj.jag.2022.102692&partnerID=40&md5=a0f071e702d8a8ce92f9d2535350433a","The 30 m resolution U.S. Department of Agriculture (USDA) crop data layer (CDL) is a widely used crop type map for agricultural management and assessment, environmental impact assessment, and food security. A finer resolution crop type map can potentially reduce errors related to crop area estimation, field size characterization, and precision agriculture activities that requires crop growth information at scales finer than crop field. This study is to develop a method for crop type mapping using Sentinel-2 10 m bands (i.e., red, green, blue, and near-infrared) and to examine the benefit of the derived 10 m crop type map. The crop type mapping was conducted for two study areas with significantly different field sizes and crop types in South Dakota and California, respectively. The Sentinel-2 10 m surface reflectance and the derived normalized difference vegetation index (NDVI) acquired in the 2019 growing season were used to generate monthly median composites as classification input. The training and evaluation samples were derived from CDL by (i) finding good quality 30 m CDL pixels and (ii) identifying a single representative Sentinel-2 10 m pixel time series for each 30 m good quality CDL pixel. The random forest algorithm was trained using 80% of the samples and evaluated using the 20% remaining samples, and the results showed high overall accuracies of 94% and 83% for South Dakota and California study areas, respectively. The major crops in both study areas obtained high user's and producer's accuracies (&gt;87%). There is a good agreement between the class proportions in the 10 m crop type map and 30 m CDL for both study areas with R2 ≥ 0.94 and root mean square error (RMSE) ≤ 3%. More importantly, compared to the 30 m CDL, the 10 m crop type map has much less salt-pepper and crop boundary-aliasing effects and defines better the small surface features (e.g., small fields, roads, and rivers). The potential of the method for large area 10 m crop type mapping is discussed. © 2022 The Authors","Cropland data layer; High resolution; Land cover mapping; Machine learning; Sentinel-2; Time series","agricultural management; algorithm; environmental impact assessment; food security; land cover; machine learning; mapping; pixel; time series analysis; vegetation index; California; South Dakota; United States",Article,Scopus
