Authors,Title,Year,Source title,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source
"Gottschalk P., Lüttger A., Huang S., Leppelt T., Wechsung F.","Evaluation of crop yield simulations of an eco-hydrological model at different scales for Germany",2018,"Field Crops Research","10.1016/j.fcr.2018.07.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052652512&doi=10.1016%2fj.fcr.2018.07.013&partnerID=40&md5=ff0a6c7fc7e8650702883b390c96496c","A prerequisite for integrated crop model applications is the evaluation at the desired spatial and temporal scale. Here, we analysed the eco-hydrological model SWIM simulating crop yields. Historic simulations for winter wheat and silage maize from 1991 to 2010 were used to examine the model performance at the county level in reproducing the county statistics for crop yields. The focus laid on the replication of mean yield levels and interannual crop yield variability. Simulations of silage maize performed better than simulations of winter wheat with R2-values for interannual yield variability of 0.72 and 0.26 respectively at the national level. In particular, silage maize showed a tendency to perform better in areas of lower soil water availability. The reasons for the clear superiority of silage maize were supposedly the short growing season, the lower susceptibility to pests and diseases and, hence, the direct translation of water stress into yield reductions. This signal was less evident for winter wheat and was additionally superposed of climate induced biotic and abiotic stresses – primarily originating in the cold season - which were not implemented in the model. Overall, the simulation bias seemed to originate rather from unconsidered processes than from uncertainties of input data or in model parameterisation. © 2018","Eco-hydrological modelling; EPIC; Germany; Regional crop modelling; Silage maize; SWIM; Winter wheat","agricultural modeling; annual variation; crop yield; ecohydrology; hydrological modeling; integrated approach; maize; parameterization; silage; simulation; water stress; winter; Germany; Triticum aestivum; Zea mays",Article,Scopus
"Marshall M., Tu K., Brown J.","Optimizing a remote sensing production efficiency model for macro-scale GPP and yield estimation in agroecosystems",2018,"Remote Sensing of Environment","10.1016/j.rse.2018.08.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052092638&doi=10.1016%2fj.rse.2018.08.001&partnerID=40&md5=c8c5a679b503f968da46140bc8460a85","Earth observation data are increasingly used to provide consistent eco-physiological information over large areas through time. Production efficiency models (PEMs) estimate Gross Primary Production (GPP) as a function of the fraction of photosynthetically active radiation absorbed by the canopy, which is derived from Earth observation. GPP can be summed over the growing season and adjusted by a crop-specific harvest index to estimate yield. Although PEMs have many advantages over other crop yield models, they are not widely used, because performance is relatively poor. Here, a new PEM is presented that addresses deficiencies for macro-scale application: Production Efficiency Model Optimized for Crops (PEMOC). It was developed by optimizing functions from the literature with GPP estimated by eddy covariance flux towers in the United States. The model was evaluated using newly developed Earth observation products and county-level yield statistics for major crops. PEMOC generally performed better at the field and county level than another commonly used PEM, the Moderate Resolution Imaging Spectroradiometer GPP (MOD17). PEMOC and MOD17 estimates of GPP had an R2 and root mean squared error (RMSE) over the growing season of 0.71–0.89 (9.87–17.47 g CO2 d−1) and 0.59–0.83 (6.86–22.20 g CO2 d−1) with flux tower GPP. PEMOC produced R2s and RMSE of 0.70 (0.52), 0.60 (0.61), and 0.62 (0.59), while MOD17 produced R2s and RMSE of 0.65 (0.57), 0.53 (0.66), and 0.65 (0.57) with corn, soybean, and winter wheat crop yield anomalies. The sample size of rice was small, so yields were compared directly. PEMOC and MOD17 produced R2s and RMSE of 0.53 (3.42 t ha−1) and 0.40 (4.89 t ha−1). The most sizeable model improvements were seen for C3 and C4 crops during emergence/senescence and peak season, respectively. These improvements were attributed to C3 and C4 partitioning, optimized temperature and moisture constraints, and an evapotranspiration-based soil moisture index. © 2018","Biomass; Earth observation; Evapotranspiration; NPP; WUE","Biomass; Carbon dioxide; Efficiency; Evapotranspiration; Macros; Mean square error; Observatories; Radiometers; Remote sensing; Soil moisture; Earth observation data; Earth observation products; Earth observations; Fraction of photosynthetically active radiations; Gross primary production; Moderate resolution imaging spectroradiometer; Physiological informations; Root mean squared errors; Crops; agricultural ecosystem; agricultural modeling; biomass; crop yield; Earth; ecophysiology; eddy covariance; efficiency measurement; estimation method; evapotranspiration; flux measurement; growing season; MODIS; net primary production; optimization; primary production; remote sensing; water use efficiency; United States; Glycine max; Triticum aestivum; Zea mays",Article,Scopus
"Farinosi F., Giupponi C., Reynaud A., Ceccherini G., Carmona-Moreno C., De Roo A., Gonzalez-Sanchez D., Bidoglio G.","An innovative approach to the assessment of hydro-political risk: A spatially explicit, data driven indicator of hydro-political issues",2018,"Global Environmental Change","10.1016/j.gloenvcha.2018.07.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052850328&doi=10.1016%2fj.gloenvcha.2018.07.001&partnerID=40&md5=bfeeda2481e64ff6314df5c987eeba4c","Competition over limited water resources is one of the main concerns for the coming decades. Although water issues alone have not been the sole trigger for warfare in the past, tensions over freshwater management and use represent one of the main concerns in political relations between riparian states and may exacerbate existing tensions, increase regional instability and social unrest. Previous studies made great efforts to understand how international water management problems were addressed by actors in a more cooperative or confrontational way. In this study, we analyze what are the pre-conditions favoring the insurgence of water management issues in shared water bodies, rather than focusing on the way water issues are then managed among actors. We do so by proposing an innovative analysis of past episodes of conflict and cooperation over transboundary water resources (jointly defined as “hydro-political interactions”). On the one hand, we aim at highlighting the factors that are more relevant in determining water interactions across political boundaries. On the other hand, our objective is to map and monitor the evolution of the likelihood of experiencing hydro-political interactions over space and time, under changing socioeconomic and biophysical scenarios, through a spatially explicit data driven index. Historical cross-border water interactions were used as indicators of the magnitude of corresponding water joint-management issues. These were correlated with information about river basin freshwater availability, climate stress, human pressure on water resources, socioeconomic conditions (including institutional development and power imbalances), and topographic characteristics. This analysis allows for identification of the main factors that determine water interactions, such as water availability, population density, power imbalances, and climatic stressors. The proposed model was used to map at high spatial resolution the probability of experiencing hydro-political interactions worldwide. This baseline outline is then compared to four distinct climate and population density projections aimed to estimate trends for hydro-political interactions under future conditions (2050 and 2100), while considering two greenhouse gases emission scenarios (moderate and extreme climate change). The combination of climate and population growth dynamics is expected to impact negatively on the overall hydro-political risk by increasing the likelihood of water interactions in the transboundary river basins, with an average increase ranging between 74.9% (2050 – population and moderate climate change) to 95% (2100 - population and extreme climate change). Future demographic and climatic conditions are expected to exert particular pressure on already water stressed basins such as the Nile, the Ganges/Brahmaputra, the Indus, the Tigris/Euphrates, and the Colorado. The results of this work allow us to identify current and future areas where water issues are more likely to arise, and where cooperation over water should be actively pursued to avoid possible tensions especially under changing environmental conditions. From a policy perspective, the index presented in this study can be used to provide a sound quantitative basis to the assessment of the Sustainable Development Goal 6, Target 6.5 “Water resources management”, and in particular to indicator 6.5.2 “Transboundary cooperation”. © 2018 The Authors","Hydro-political risk; Random Forest regression; Transboundary water interactions; Water cross-border issues","climate change; climate conditions; data set; political boundary; population density; population dynamics; population growth; regression analysis; resource management; risk assessment; river basin; socioeconomic conditions; spatial resolution; sustainable development; transboundary cooperation; water availability; water management; water resource; Brahmaputra River; Colorado River [North America]; Euphrates River; Ganges River; Indus River; Tigris River",Article,Scopus
"Beaudoin N., Gallois N., Viennot P., Le Bas C., Puech T., Schott C., Buis S., Mary B.","Evaluation of a spatialized agronomic model in predicting yield and N leaching at the scale of the Seine-Normandie Basin",2018,"Environmental Science and Pollution Research","10.1007/s11356-016-7478-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988699991&doi=10.1007%2fs11356-016-7478-3&partnerID=40&md5=b0f8487b67a89faa5e2cca59eee34eaf","The EU directive has addressed ambitious targets concerning the quality of water bodies. Predicting water quality as affected by land use and management requires using dynamic agro-hydrogeological models. In this study, an agronomic model (STICS) and a hydrogeological model (MODCOU) have been associated in order to simulate nitrogen fluxes in the Seine-Normandie Basin, which is affected by nitrate pollution of groundwater due to intensive farming systems. This modeling platform was used to predict and understand the spatial and temporal evolution of water quality over the 1971–2013 period. A quality assurance protocol (Refsgaard et al. Environ Model Softw 20: 1201–1215, 2005) was used to qualify the reliability of STICS outputs. Four iterative runs of the model were carried out with improved parameterization of soils and crop management without any change in the model. Improving model inputs changed much more the spatial distribution of simulated N losses than their mean values. STICS slightly underestimated the crop yields compared to the observed values at the administrative district scale. The platform also slightly underestimated the nitrate concentration at the outlet level with a mean difference ranging from −1.4 to −9.2 mg NO3 L−1 according to the aquifer during the last decade. This outcome should help the stakeholders in decision-making to prevent nitrate pollution and provide new specifications for STICS development. © 2016, Springer-Verlag Berlin Heidelberg.","Cropping system; MODCOU; Nitrate pollution; Nitrogen leaching; Quality assurance; STICS; Water drainage","aquifer; concentration (composition); cropping practice; decision making; groundwater; groundwater pollution; hydrological modeling; intensive agriculture; land use; nitrate; quality control; spatial distribution; water quality; France; Normandie; Seine Basin; ground water; nitric acid derivative; nitrogen; agriculture; analysis; chemistry; crop; environmental monitoring; France; hydrology; procedures; reproducibility; soil; soil pollutant; spatiotemporal analysis; theoretical model; water pollutant; water quality; Agriculture; Crops, Agricultural; Environmental Monitoring; France; Groundwater; Hydrology; Models, Theoretical; Nitrates; Nitrogen; Reproducibility of Results; Soil; Soil Pollutants; Spatio-Temporal Analysis; Water Pollutants, Chemical; Water Quality",Article,Scopus
"Singh A.","Managing the salinization and drainage problems of irrigated areas through remote sensing and GIS techniques",2018,"Ecological Indicators","10.1016/j.ecolind.2018.02.041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042375168&doi=10.1016%2fj.ecolind.2018.02.041&partnerID=40&md5=e41787b3ea3be890635e8f4ee9a5c5ff","The development of irrigated agriculture is a requirement for feeding the rising world population but without proper drainage provisions, this development can result in irrigation-induced salinization in agricultural areas. The management of salinization and drainage problems at the regional level are considerably hindered due to lack of good quality data because the regional studies entail distributed data, while usual hydrological measurements offer only point data. With the emergence of new geospatial techniques and tools such as GIS and remote sensing, the regional salinization and drainage studies have become easier in recent times. The GIS and remote sensing techniques are vital means and provide a better alternative to the conventional techniques in monitoring and assessment of poor-drainage affected salinized areas. These geospatial techniques present apt solutions to map the degree and severity of drainage-induced land salinization, mainly in large regions. This paper provides an overview of GIS and remote sensing techniques used for the management of salinization and drainage problems of water resources in irrigated areas. The indication of the salinization and drainage problems of water resources along with the importance of the study is presented. The rationale and background of the environmental problems of irrigated areas are provided. The combined applications of geospatial techniques in managing the environmental problems are detailed. Finally, the applications of GIS and remote sensing techniques in various case studies across the globe are discussed and some conclusions are summarized. © 2018 Elsevier Ltd","Agricultural sustainability; Drainage of irrigated lands; Irrigated agriculture; Remote sensing and GIS; Soil salinization","Agriculture; Remote sensing; Sustainable development; Water resources; Agricultural sustainability; Irrigated agriculture; Irrigated lands; Remote sensing and GIS; Soil salinization; Geographic information systems",Review,Scopus
"Ha L.T., Bastiaanssen W.G.M., van Griensven A., van Dijk A.I.J.M., Senay G.B.","Calibration of spatially distributed hydrological processes and model parameters in SWAT using remote sensing data and an auto-calibration procedure: A case study in a Vietnamese river basin",2018,"Water (Switzerland)","10.3390/w10020212","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042073937&doi=10.3390%2fw10020212&partnerID=40&md5=4d84b4bd41d16881bf7c6ae5b980c1c3","In this paper, evapotranspiration (ET) and leaf area index (LAI) were used to calibrate the SWAT model, whereas remotely sensed precipitation and other climatic parameters were used as forcing data for the 6300 km2 Day Basin, a tributary of the Red River in Vietnam. The efficacy of the Sequential Uncertainty Fitting (SUFI-2) parameter sensitivity and optimization model was tested with area specific remote sensing input parameters for every Hydrological Response Units (HRU), rather than with measurements of river flow representing a large set of HRUs, i.e., a bulk calibration. Simulated monthly ET correlations with remote sensing estimates showed an R2 = 0.71, Nash-Sutcliffe Efficiency NSE = 0.65, and Kling Gupta Efficiency KGE = 0.80 while monthly LAI showed correlations of R2 = 0.59, NSE = 0.57 and KGE = 0.83 over a five-year validation period. Accumulated modelled ET over the 5-year calibration period amounted to 5713 mm compared to 6015 mm of remotely sensed ET, yielding a difference of 302 mm (5.3%). The monthly flow at two flow measurement stations were adequately estimated (R2 = 0.78 and 0.55, NSE = 0.71 and 0.63, KGE = 0.59 and 0.75 for Phu Ly and Ninh Binh, respectively). This outcome demonstrates the capability of SWAT model to obtain spatial and accurate simulation of eco-hydrological processes, also when rivers are ungauged and the water withdrawal system is complex. © 2018 by the author.","Auto-calibration; Evapotranspiration; Hydrological ecosystem services; SWAT","Calibration; Ecosystems; Efficiency; Evapotranspiration; Optimization; Rivers; Uncertainty analysis; Water supply; Auto calibration; Ecosystem services; Hydrological process; Hydrological response unit; Optimization modeling; Parameter sensitivities; Sequential uncertainty fittings; SWAT; Remote sensing; calibration; climate forcing; ecohydrology; ecosystem service; evapotranspiration; hydrological modeling; hydrological response; model validation; remote sensing; river basin; river flow; soil and water assessment tool; spatial distribution; Red River [Asia]; Viet Nam",Article,Scopus
"Sivasankar T., Kumar D., Srivastava H.S., Patel P.","Advances in radar remote sensing of agricultural crops: A review",2018,"International Journal on Advanced Science, Engineering and Information Technology","10.18517/ijaseit.8.4.5797","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052638471&doi=10.18517%2fijaseit.8.4.5797&partnerID=40&md5=86ef96388225a18ac035ff13fc24bfd3","There are enormous advantages of a review article in the field of emerging technology like radar remote sensing applications in agriculture. This paper aims to report select recent advancements in the field of Synthetic Aperture Radar (SAR) remote sensing of crops. In order to make the paper comprehensive and more meaningful for the readers, an attempt has also been made to include discussion on various technologies of SAR sensors used for remote sensing of agricultural crops viz. basic SAR sensor, SAR interferometry (InSAR), SAR polarimetry (PolSAR) and polarimetric interferometry SAR (PolInSAR). The paper covers all the methodologies used for various agricultural applications like empirically based models, machine learning based models and radiative transfer theorem based models. A thorough literature review of more than 100 research papers indicates that SAR polarimetry can be used effectively for crop inventory and biophysical parameters estimation such are leaf area index, plant water content, and biomass but shown less sensitivity towards plant height as compared to SAR interferometry. Polarimetric SAR Interferometry is preferable for taking advantage of both SAR polarimetry and SAR interferometry. Numerous studies based upon multi-parametric SAR indicate that optimum selection of SAR sensor parameters enhances SAR sensitivity as a whole for various agricultural applications. It has been observed that researchers are widely using three models such are empirical, machine learning and radiative transfer theorem based models. Machine learning based models are identified as a better approach for crop monitoring using radar remote sensing data. It is expected that the review article will not only generate interest amongst the readers to explore and exploit radar remote sensing for various agricultural applications but also provide a ready reference to the researchers working in this field. © IJASEIT.","Biophysical parameters retrieval; Crop inventory; Polarimetric SAR interferometry (PolInSAR); SAR polarimetry (PolSAR); Synthetic aperture radar (SAR); Synthetic aperture radar interferometry (InSAR)",,Article,Scopus
"Gao J., Sheshukov A.Y., Yen H., White M.J.","Impacts of alternative climate information on hydrologic processes with SWAT: A comparison of NCDC, PRISM and NEXRAD datasets",2017,"Catena","10.1016/j.catena.2017.04.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018991829&doi=10.1016%2fj.catena.2017.04.010&partnerID=40&md5=046e046699333365d457e1891a261029","Precipitation and temperature are two primary drivers that significantly affect hydrologic processes in a watershed. A network of land-based National Climatic Data Center (NCDC) weather stations has been typically used as a primary source of climate input for agro-ecosystem models. However, the network may lack the density to adequately capture spatial climate variability throughout large watersheds. High-resolution weather datasets based on 4 km × 4 km grid, such as Next Generation Weather Radar (NEXRAD) and Parameter–Elevation Regressions on Independent Slopes Model (PRISM), have become increasingly available as alternatives to conventional land-based networks. The goal of this study was to evaluate impacts of the three weather datasets, NCDC, NEXRAD, and PRISM, on hydrologic processes in an agricultural catchment in Kansas. A method of collecting and processing three sets of weather input datasets was developed and applied to a calibrated Soil and Water Assessment Tool (SWAT) model for the Smoky Hill River watershed (SHRW) in west-central Kansas, which is sparsely covered by NCDC weather stations with fair to poor range of NEXRAD coverage. SHRW is a typical agricultural catchment in the Central Great Plains; research findings here may be applicable to large areas of the US with similar topography and climate conditions. The SWAT model based on PRISM dataset was able to capture daily streamflow alterations with a greater accuracy compared to NCDC and NEXRAD based SWAT models. With three different weather inputs, SWAT with NCDC consistently overestimated monthly stream discharges, while the SWAT models based on NEXRAD and PRISM datasets tended to underestimate monthly high flows of over 8 m3 s− 1 and overestimate monthly low flows of below 1 m3 s− 1. In general, all models overestimated streamflow in dry years and underestimated streamflow in wet years, however, the PRISM-based model generated smaller bias than the models utilizing NEXRAD or NCDC. The use of PRISM resulted in better statistical performance metrics for streamflow. The conducted study suggests that gridded weather datasets can significantly improve simulated streamflow at daily, monthly and yearly scales as compared to traditional land-based networks. © 2017 Elsevier B.V.","Climate data; Kansas; NCDC; NEXRAD; PRISM; SWAT","agricultural catchment; air temperature; climate effect; comparative study; data set; discharge; hydrological response; NEXRAD; precipitation (climatology); soil and water assessment tool; streamflow; Great Plains; Kansas; United States",Article,Scopus
"Wang R., Bowling L.C., Cherkauer K.A., Cibin R., Her Y., Chaubey I.","Biophysical and hydrological effects of future climate change including trends in CO2, in the St. Joseph River watershed, Eastern Corn Belt",2017,"Agricultural Water Management","10.1016/j.agwat.2016.09.017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995804559&doi=10.1016%2fj.agwat.2016.09.017&partnerID=40&md5=67e6de55a05f4ec3db69323110f2a02c","Future climate change has the potential to significantly impact crop growth, both directly due to CO2 enhancement and indirectly, through temperature and moisture impacts. This work investigates the biophysical and hydrological effects of future climate change, including trends in CO2, in the St. Joseph River watershed, Eastern Corn Belt. In this study, the Soil and Water Assessment Tool (SWAT) was first modified to take dynamic CO2 concentration as input. A regional crop leaf development curve from Landsat TM imagery was also used to adjust model performance in corn leaf area development for the historical period. A multi-objective calibration strategy was employed to ensure acceptable simulation of streamflow, seasonal crop growth and interannual crop yield simultaneously. The model was then driven by future climate change and CO2 data from three Atmosphere-Ocean General Circulation Models (AOGCMs), which are GFDL-CM2.1.1, NCAR-PCM1.3, and UKMO-HADCM3.1, under three Special Report on Emissions Scenarios (SRES), including B1, A1 B and A2 to investigate crop and streamflow response in two future periods: the near future (2021–2050) and the far future (2061–2090). The St. Joseph River watershed is expected to experience more winter and spring precipitation, but slightly decreasing summer precipitation. Due to increasing temperature and decreasing summer moisture, more drought stress is predicted. Both annual total aeration and drought stress are projected to be more variable in both future periods. Although future CO2 enhancement will benefit the crop growth and final yield by improving radiation use efficiency (RUE) and reducing drought stresses, simulated corn yield still decreased by 6% in the near future period, and 16% in the far future period due to the combined effect of both climate change and CO2 enhancement. Streamflow redistribution is also predicted in the future. Stream discharge is projected to increase for the whole flow range in the near future period. For the far future period, high flows are expected to decrease, while low flows are expected to increase, indicating more hydrologic drought and flood events in the St. Joseph River watershed. © 2016 Elsevier B.V.","Climate change; CO2; Crop modeling; Hydrology; SWAT","Carbon dioxide; Climate models; Crops; Drought; Floods; Hydrology; Moisture; Plants (botany); Rivers; Stream flow; Watersheds; Atmosphere ocean general circulation models; Crop model; Increasing temperatures; Multi-objective calibration; Radiation use efficiency; Soil and water assessment tool; Special report on emissions scenarios; SWAT; Climate change; Zea mays",Article,Scopus
"Yen H., White M.J., Arnold J.G., Keitzer S.C., Johnson M.-V.V., Atwood J.D., Daggupati P., Herbert M.E., Sowa S.P., Ludsin S.A., Robertson D.M., Srinivasan R., Rewa C.A.","Western Lake Erie Basin: Soft-data-constrained, NHDPlus resolution watershed modeling and exploration of applicable conservation scenarios",2016,"Science of the Total Environment","10.1016/j.scitotenv.2016.06.202","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989947657&doi=10.1016%2fj.scitotenv.2016.06.202&partnerID=40&md5=d79cb6c18d299def27196f98d4ced717","Complex watershed simulation models are powerful tools that can help scientists and policy-makers address challenging topics, such as land use management and water security. In the Western Lake Erie Basin (WLEB), complex hydrological models have been applied at various scales to help describe relationships between land use and water, nutrient, and sediment dynamics. This manuscript evaluated the capacity of the current Soil and Water Assessment Tool (SWAT) to predict hydrological and water quality processes within WLEB at the finest resolution watershed boundary unit (NHDPlus) along with the current conditions and conservation scenarios. The process based SWAT model was capable of the fine-scale computation and complex routing used in this project, as indicated by measured data at five gaging stations. The level of detail required for fine-scale spatial simulation made the use of both hard and soft data necessary in model calibration, alongside other model adaptations. Limitations to the model's predictive capacity were due to a paucity of data in the region at the NHDPlus scale rather than due to SWAT functionality. Results of treatment scenarios demonstrate variable effects of structural practices and nutrient management on sediment and nutrient loss dynamics. Targeting treatment to acres with critical outstanding conservation needs provides the largest return on investment in terms of nutrient loss reduction per dollar spent, relative to treating acres with lower inherent nutrient loss vulnerabilities. Importantly, this research raises considerations about use of models to guide land management decisions at very fine spatial scales. Decision makers using these results should be aware of data limitations that hinder fine-scale model interpretation. © 2016 Elsevier B.V.","Conservation practice; Lake Erie; Model calibration; NHDPlus model; Soft data; Swat-SAS","Economics; Gaging; Lakes; Land use; Nutrients; Soil conservation; Water quality; Watersheds; Conservation practices; Lake Erie; Model calibration; Soft data; Swat-SAS; Decision making; conservation management; hydrological modeling; spatial data; water quality; watershed; Article; calibration; environmental protection; hydrology; land use; nutrient; priority journal; river basin; sediment; simulation; validation process; water quality; watershed; Great Lakes [North America]; Lake Erie",Article,Scopus
"Chen Y., Ale S., Rajan N., Morgan C.L.S., Park J.","Hydrological responses of land use change from cotton (Gossypium hirsutum L.) to cellulosic bioenergy crops in the Southern High Plains of Texas, USA",2016,"GCB Bioenergy","10.1111/gcbb.12304","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953288963&doi=10.1111%2fgcbb.12304&partnerID=40&md5=ae2013b3119c24a77e755b1ced218df3","The Southern High Plains (SHP) region of Texas in the United States, where cotton is grown in a vast acreage, has the potential to grow cellulosic bioenergy crops such as perennial grasses and biomass sorghum (Sorghum bicolor). Evaluation of hydrological responses and biofuel production potential of hypothetical land use change from cotton (Gossypium hirsutum L.) to cellulosic bioenergy crops enables better understanding of the associated key agroecosystem processes and provides for the feasibility assessment of the targeted land use change in the SHP. The Soil and Water Assessment Tool (SWAT) was used to assess the impacts of replacing cotton with perennial Alamo switchgrass (Panicum virgatum L.), Miscanthus × giganteus (Miscanthus sinensis Anderss. [Poaceae]), big bluestem (Andropogon gerardii) and annual biomass sorghum on water balances, water use efficiency and biofuel production potential in the Double Mountain Fork Brazos watershed. Under perennial grass scenarios, the average (1994–2009) annual surface runoff from the entire watershed decreased by 6–8% relative to the baseline cotton scenario. In contrast, surface runoff increased by about 5% under the biomass sorghum scenario. Perennial grass land use change scenarios suggested an increase in average annual percolation within a range of 3–22% and maintenance of a higher soil water content during August to April compared to the baseline cotton scenario. About 19.1, 11.1, 3.2 and 8.8 Mg ha−1 of biomass could potentially be produced if cotton area in the watershed would hypothetically be replaced by Miscanthus, switchgrass, big bluestem and biomass sorghum, respectively. Finally, Miscanthus and switchgrass were found to be ideal bioenergy crops for the dryland and irrigated systems, respectively, in the study watershed due to their higher water use efficiency, better water conservation effects, greater biomass and biofuel production potential, and minimum crop management requirements. © 2015 The Authors. Global Change Biology Bioenergy Published by John Wiley & Sons Ltd.","big bluestem; biofuel; biomass; biomass sorghum; Miscanthus; semi-arid region; Soil and Water Assessment Tool; switchgrass; water balances","Biofuels; Cotton; Crops; Efficiency; Land use; Landforms; Plants (botany); Runoff; Soil moisture; Solvents; Tellurium compounds; Water conservation; Watersheds; big bluestem; Miscanthus; Semi-arid region; Soil and Water assessment tools; Switchgrass; Water balance; Biomass; bioenergy; biofuel; biomass; cellulose; cotton; energy crop; grass; hydrological response; land use change; semiarid region; soil and water assessment tool; sorghum; water budget; Great Plains; Texas; United States",Article,Scopus
"Magney T.S., Eitel J.U.H., Huggins D.R., Vierling L.A.","Proximal NDVI derived phenology improves in-season predictions of wheat quantity and quality",2016,"Agricultural and Forest Meteorology","10.1016/j.agrformet.2015.11.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949035147&doi=10.1016%2fj.agrformet.2015.11.009&partnerID=40&md5=7962631a3b9e7e982a623b2b963f16e2","Automated, low-cost and field-deployable remote sensing tools are well suited for continuously monitoring crop growth and providing growers with timely information about crop performance. Because automated sensors provide information about crop development and performance across time, we examined the hypothesis that ground-based canopy reflectance data might define crop phenology in new ways over the course of the season that can better forecast crop yield, protein, biomass, and grain nitrogen at harvest. This study examines the utility of daily Normalized Difference Vegetation Index (NDVI) data to monitor crop phenology over two complete growing seasons. Spectral reflectance data was collected at a total of sixteen plots under four different applied nitrogen (N) and soil water availability scenarios in rainfed soft white spring wheat (Triticum aestivum L.). Using NDVI at solar noon, four phenological periods were derived from the data using a non-parametric regression locally weighted smoothing parameter (loess) to account for day to day variability, and piecewise linear regression to determine inflection points in the seasonal NDVI curve. The NDVI derived phenological metrics (i.e. the change in NDVI per day, and duration (in days) of each phenological period) were compared against daily NDVI values throughout the season to predict harvest metrics. Daily NDVI data were generally poor predictors of harvest metrics early in the growing season, and reached maximum predictive power at the onset of heading, and the middle of ripening for biomass and yield (R2~0.50 and ~0.25 during heading, respectively, and R2~0.50 during early ripening). Conversely, using both simple and multiple regression analysis, we found that harvest metrics were better explained using the rate and duration of NDVI derived phenological periods. Simple regressions between NDVI derived phenological metrics revealed several physiologically and management relevant correlations including strong, statistically significant (p&lt;0.05) relationships between the rate of tillering and stem extension and total biomass (R2=0.63 and 0.54, respectively), the duration of heading and yield (R2=0.67), the rate of ripening and grain protein concentration (R2=0.45), and the duration of ripening and grain N content (R2=0.43), for example. Using multiple regression analysis, 83% of the variance in yield, 67% in protein concentration, 87% in total biomass, and 80% in grain N was explained by two to three NDVI derived phenological metrics. Further, multiple regression analysis using NDVI derived phenological metrics from the early season (tillering and stem extension) substantially improved early prediction of yield and biomass as compared to daily NDVI data, whereas protein and grain N were primarily driven by metrics associated with the reproductive development of the crop (heading and ripening). This work has implications for improving in-season management decisions and understanding of the phenological drivers of harvest metrics using daily NDVI data as an evaluation tool. © 2015 Elsevier B.V..","Agronomy; Grain quality; Normalized difference vegetation index; Phenology; Phenotyping; Proximal remote sensing; Spectral reflectance sensors; Yield prediction","agronomy; automation; concentration (composition); crop performance; crop yield; growing season; hypothesis testing; NDVI; phenology; phenotype; phytomass; protein; regression analysis; remote sensing; ripening; soil water; wheat; Triticum aestivum",Article,Scopus
