Authors,Title,Year,Source title,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source
"Yun D., Abbas A., Jeon J., Ligaray M., Baek S.-S., Cho K.H.","Developing a deep learning model for the simulation of micro-pollutants in a watershed",2021,"Journal of Cleaner Production","10.1016/j.jclepro.2021.126858","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104088540&doi=10.1016%2fj.jclepro.2021.126858&partnerID=40&md5=39eb0e7c48f315c20eba046292442219","In recent years, as agricultural activities and types of crops have become diverse, the occurrence of micro-pollutants has been reported more frequently in rural areas. These pollutants have detrimental effects on human health and ecological systems; thus, it is important to manage and monitor their presence in the environment. The modeling approach could be an effective way to understand and manage these pollutants. This study predicts the concentrations of micro-pollutants (MPs) using deep learning (DL) models, and the results are then compared with simulation results obtained from the soil water assessment tool (SWAT) model. The SWAT model showed an unacceptable performance owing to the resulting negative Nash–Sutcliffe efficiency (NSE) values for the simulations. This may be caused by the limitations of SWAT, which pertains to adopting simplified equations to simulate micro-pollutants. In addition, the ambiguous plan of pesticide application increased the model uncertainty, thereby deteriorating the model result. Here, we developed two different DL models: long short-term memory (LSTM) and convolutional neural network (CNN). LSTM exhibited the highest model performance, with NSE values of 0.99 and 0.75 for the training and validation steps, respectively. In the multi-target MP model, the error decreased as the number of simulated pollutants increased. The simulation of the four pollutants had the highest error, while the six-target simulation had the lowest error. In conclusion, this study demonstrated that the LSTM model has the potential to improve the prediction of MPs in aquatic systems. © 2021 Elsevier Ltd","Deep learning; Long short-term memory; Micro-pollutant; SWAT","Brain; Errors; Soil moisture; Uncertainty analysis; Agricultural activities; Deep learning; Ecological systems; Health systems; Human health; Learning models; Micropollutants; Short term memory; Soil water assessment tool; Tool models; Long short-term memory",Article,Scopus
"Wang T., Xu X., Wang C., Li Z., Li D.","From smart farming towards unmanned farms: A new mode of agricultural production",2021,"Agriculture (Switzerland)","10.3390/agriculture11020145","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101560713&doi=10.3390%2fagriculture11020145&partnerID=40&md5=8ed42c4fbeb57ef8cef3ca6c2c5e5045","Agriculture is the most important industry for human survival and solving the hunger problem worldwide. With the growth of the global population, the demand for food is increasing, which needs more agriculture labor. However, the number of people willing to engage in agricultural work is decreasing, causing a severe shortage of agricultural labor. Therefore, it is necessary to study the mode of agricultural production without labor force participation. With the rapid development of the Internet of Things, Big Data, artificial intelligence, robotics and fifth-generation (5G) communication technology, robots can replace humans in agricultural operations, thus enabling the establishment of unmanned farms in the near future. In this review, we have defined unmanned farms, introduced the framework of unmanned farms, analyzed the current state of the technology and how these technologies can be used in unmanned farms, and finally discuss all the technical challenges. We believe that this review will provide guidance for the development of unmanned farms and provide ideas for further investigation of these farms. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Accurate perception; Auto-work; Intelligent decision; Unmanned farm",,Article,Scopus
"Li W., Chai Y., Khan F., Jan S.R.U., Verma S., Menon V.G., Kavita, Li X.","A Comprehensive Survey on Machine Learning-Based Big Data Analytics for IoT-Enabled Smart Healthcare System",2021,"Mobile Networks and Applications","10.1007/s11036-020-01700-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099050923&doi=10.1007%2fs11036-020-01700-6&partnerID=40&md5=89d70f0a211de3c9d9d92c7652793ede","The outbreak of chronic diseases such as COVID-19 has made a renewed call for providing urgent healthcare facilities to the citizens across the globe. The recent pandemic exposes the shortcomings of traditional healthcare system, i.e., hospitals and clinics alone are not capable to cope with this situation. One of the major technology that aids contemporary healthcare solutions is the smart and connected wearables. The advancement in Internet of Things (IoT) has enabled these wearables to collect data on an unprecedented scale. These wearables gather context-oriented information related to our physical, behavioural and psychological health. The big data generated by wearables and other healthcare devices of IoT is a challenging task to manage that can negatively affect the inference process at the decision centres. Applying big data analytics for mining information, extracting knowledge and making predictions/inferences has recently attracted significant attention. Machine learning is another area of research that has successfully been applied to solve various networking problems such as routing, traffic engineering, resource allocation, and security. Recently, we have seen a surge in the application of ML-based techniques for the improvement of various IoT applications. Although, big data analytics and machine learning are extensively researched, there is a lack of study that exclusively focus on the evolution of ML-based techniques for big data analysis in the IoT healthcare sector. In this paper, we have presented a comprehensive review on the application of machine learning techniques for big data analysis in the healthcare sector. Furthermore, strength and weaknesses of existing techniques along with various research challenges are highlighted. Our study will provide an insight for healthcare practitioners and government agencies to keep themselves well-equipped with the latest trends in ML-based big data analytics for smart healthcare. © 2021, Springer Science+Business Media, LLC, part of Springer Nature.","Big data; Data analytics; Healthcare; Internet of things; Machine learning; Sensing","Advanced Analytics; Behavioral research; Big data; Data Analytics; Data handling; Data mining; Health care; Machine learning; Wearable technology; Context-oriented information; Government agencies; Internet of Things (IOT); Machine learning techniques; Networking problems; Psychological health; Research challenges; Smart healthcare systems; Internet of things",Article,Scopus
"Janes-Bassett V., Davies J., Rowe E.C., Tipping E.","Simulating long-term carbon nitrogen and phosphorus biogeochemical cycling in agricultural environments",2020,"Science of the Total Environment","10.1016/j.scitotenv.2020.136599","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078216340&doi=10.1016%2fj.scitotenv.2020.136599&partnerID=40&md5=803b1a4e0b4de6598e72ed37dc044258","Understanding how agricultural practices alter biogeochemical cycles is vital for maintaining land productivity, food security, and other ecosystem services such as carbon sequestration. However, these are complex, highly coupled long-term processes that are difficult to observe or explore through empirical science alone. Models are required that capture the main anthropogenic disturbances, whilst operating across regions and long timescales, simulating both natural and agricultural environments, and shifts among these. Many biogeochemical models neglect agriculture or interactions between carbon and nutrient cycles, which is surprising given the scale of intervention in nitrogen and phosphorus cycles introduced by agriculture. This gap is addressed here, using a plant-soil model that simulates integrated soil carbon, nitrogen and phosphorus (CNP) cycling across natural, semi-natural and agricultural environments. The model is rigorously tested both spatially and temporally using data from long-term agricultural experiments across temperate environments. The model proved capable of reproducing the magnitude of and trends in soil nutrient stocks, and yield responses to nutrient addition. The model has potential to simulate anthropogenic effects on biogeochemical cycles across northern Europe, for long timescales (centuries) without site-specific calibration, using easily accessible input data. The results demonstrate that weatherable P from parent material has a considerable effect on modern pools of soil C and N, despite significant perturbation of nutrient cycling from agricultural practices, highlighting the need to integrate both geological and agricultural processes to understand effects of land-use change on food security, C storage and nutrient sustainability. The results suggest that an important process or source of P is currently missing in our understanding of agricultural biogeochemical cycles. The model could not explain how yields were sustained in plots with low P fertiliser addition. We suggest that plant access to organic P is a key uncertainty warranting further research, particularly given sustainability concerns surrounding rock sources of P fertiliser. © 2020 The Authors","Agriculture; Land-use change; Modelling; Plant-soil biogeochemistry; Sustainability","Agriculture; Carbon; Digital storage; Ecosystems; Fertilizers; Food storage; Food supply; Forestry; Land use; Models; Nitrogen; Nutrients; Phosphorus; Plants (botany); Soils; Sustainable development; Agricultural environments; Agricultural practices; Anthropogenic disturbance; Biogeochemical cycling; Land-use change; Nitrogen and phosphorus; Site specific calibration; Soil biogeochemistry; Biogeochemistry; carbon; nitrogen; phosphorus; agricultural practice; biogeochemical cycle; biogeochemistry; carbon cycle; land use change; nitrogen cycle; phosphorus cycle; source apportionment; sustainability; agriculture; Article; biogeochemical cycling; carbon cycling; environmental parameters; environmental sustainability; food security; geographic distribution; land use; mathematical model; nitrogen cycling; nitrogen deposition; nutrient cycle; phosphorus cycling; priority journal; soil fertilization; Europe",Article,Scopus
"Song W., Song W., Gu H., Li F.","Progress in the remote sensing monitoring of the ecological environment in mining areas",2020,"International Journal of Environmental Research and Public Health","10.3390/ijerph17061846","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081538844&doi=10.3390%2fijerph17061846&partnerID=40&md5=e56343e032dd14bbd2c30a92ec047323","Based on the results of an extensive literature research, we summarize the research progress of remote sensing monitoring in terms of identifying mining area boundaries and monitoring land use or land cover changes of mining areas. We also analyze the application of remote sensing in monitoring the biodiversity, landscape structure, vegetation change, soil environment, surface runoff conditions, and the atmospheric environment in mining areas and predict the prospects of remote sensing in monitoring the ecological environment in mining areas. Based on the results, the accurate classification of land use or land cover and the accurate extraction of environmental factors are the basis for remote sensing monitoring of the ecological environment in mining areas. In terms of the extraction of ecological factors, vegetation extraction is relatively advanced in contrast to the extraction of animal and microbial data. For the monitoring of environmental conditions of mining areas, sophisticated methods are available to identify pollution levels of vegetation and to accurately monitor soil quality. However, the methods for water and air pollution monitoring in mining areas still need to be improved. These limitations considerably impede the application of remote sensing monitoring in mining areas. The solving of these problems depends on the progress of multi-source remote sensing data and stereoscopic monitoring techniques. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","Ecological environment; Mining areas; Remote sensing monitoring; Review","atmospheric pollution; land cover; mining; pollution monitoring; remote sensing; runoff; satellite data; soil quality; water pollution; accuracy; air pollution; air quality; atmosphere; biodiversity; ecosystem monitoring; environmental factor; environmental parameters; extraction; fuzzy system; land use; landscape ecology; mining; nonhuman; normalized burning ratio index; normalized difference moisture index; normalized difference vegetation index; problem solving; remote sensing; Review; soil pollution; soil quality; stereoscopic vision; surface runoff; vegetation; water pollution; air pollutant; chemistry; environment; environmental monitoring; soil; water pollutant; Animalia; Air Pollutants; Environment; Environmental Monitoring; Mining; Remote Sensing Technology; Soil; Water Pollutants, Chemical",Review,Scopus
"Mousavi S.M., Srivastava A.K., Cheraghi M.","Soil health and crop response of biochar: an updated analysis",2022,"Archives of Agronomy and Soil Science","10.1080/03650340.2022.2054998","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128075517&doi=10.1080%2f03650340.2022.2054998&partnerID=40&md5=ebb1e095453f1ad739b27184f618546b","Sustainable agriculture has been consistently challenged due to the menace of changing climate, thereby, causing depletion in carrying capacity of soil vis-à-vis agronomic response of crop. Of late, biochar has turned out to be the most promising option to address these issues. The present review takes stock of the research work accrued under varied agro-pedological conditions, highlighting the response of biochar in a soil-plant-environment continuum. The properties of biochar depended hugely on the source of feedstock and pyrolysis conditions, with its uniqueness resting with high specific surface area and stable carbon source, pre-disposing to better soil health associated crop responses. However, the current biochar recommendations for different crops are high, unless evaluated in combination with fertilizers or organic manures to address both short-term and long-term benefits through soil carbon mediated nutrient supply chain for sustainable crop performance. The role of biochar in scavenging the soil pollutants and pesticide residues, and reducing the emission of greenhouse gases has perched this carbon source with an added advantage over other conventionally used carbon sources. Authors have put forward future issues with an emphasis on the development of crop-based value-chain management of biochar. © 2022 Informa UK Limited, trading as Taylor & Francis Group.","Biochar; crop response; soil properties; stable carbon; value chain",,Review,Scopus
"Beven K.","Rainfall-Runoff Modelling: The Primer: Second Edition",2012,"Rainfall-Runoff Modelling: The Primer: Second Edition","10.1002/9781119951001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888749158&doi=10.1002%2f9781119951001&partnerID=40&md5=5b6df2dda52bf189219133fc80675c29","authoritative text, first published in 2001. The book provides both a primer for the novice and detailed descriptions of techniques for more advanced practitioners, covering rainfall-runoff models and their practical applications. This new edition extends these aims to include additional chapters dealing with prediction in ungauged basins, predicting residence time distributions, predicting the impacts of change and the next generation of hydrological models. Giving a comprehensive summary of available techniques based on established practices and recent research the book offers a thorough and accessible overview of the area. Rainfall-Runoff Modelling: The Primer Second Edition focuses on predicting hydrographs using models based on data and on representations of hydrological process. Dealing with the history of the development of rainfall-runoff models, uncertainty in mode predictions, good and bad practice and ending with a look at how to predict future catchment hydrological responses this book provides an essential underpinning of rainfall-runoff modelling topics. Fully revised and updated version of this highly popular text. Suitable for both novices in the area and for more advanced users and developers. Written by a leading expert in the field. Guide to internet sources for rainfall-runoff modelling software © 2012 John Wiley & Sons, Ltd.",,,Book,Scopus
"Hassoun A., Kamiloglu S., Garcia-Garcia G., Parra-López C., Trollman H., Jagtap S., Aadil R.M., Esatbeyoglu T.","Implementation of relevant fourth industrial revolution innovations across the supply chain of fruits and vegetables: A short update on Traceability 4.0",2023,"Food Chemistry","10.1016/j.foodchem.2022.135303","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145263183&doi=10.1016%2fj.foodchem.2022.135303&partnerID=40&md5=a390e6143971b0378a3af99a8291c254","Food Traceability 4.0 refers to the application of fourth industrial revolution (or Industry 4.0) technologies to ensure food authenticity, safety, and high food quality. Growing interest in food traceability has led to the development of a wide range of chemical, biomolecular, isotopic, chromatographic, and spectroscopic methods with varied performance and success rates. This review will give an update on the application of Traceability 4.0 in the fruits and vegetables sector, focusing on relevant Industry 4.0 enablers, especially Artificial Intelligence, the Internet of Things, blockchain, and Big Data. The results show that the Traceability 4.0 has significant potential to improve quality and safety of many fruits and vegetables, enhance transparency, reduce the costs of food recalls, and decrease waste and loss. However, due to their high implementation costs and lack of adaptability to industrial environments, most of these advanced technologies have not yet gone beyond the laboratory scale. Therefore, further research is anticipated to overcome current limitations for large-scale applications. © 2022 The Authors","Artificial Intelligence; Authenticity; Big Data; Blockchain; Food fraud; Food quality; Industry 4.0; Internet of Things; Safety","Accident prevention; Artificial intelligence; Authentication; Big data; Blockchain; Fourier transform infrared spectroscopy; Fruits; Internet of things; Spectroscopic analysis; Supply chains; Vegetables; Authenticity; Bio-molecular; Block-chain; Chemical method; Food authenticity; Food fraud; Food quality; Food traceabilitys; Fruit and vegetables; Industrial revolutions; Industry 4.0; article; artificial intelligence; big data; blockchain; food quality; fraud; fruit; internet of things; recall; vegetable; artificial intelligence; food safety; industry; Artificial Intelligence; Food Safety; Fruit; Industry; Vegetables",Article,Scopus
"Mohebzadeh H., Biswas A., Rudra R., Daggupati P.","Machine Learning Techniques for Gully Erosion Susceptibility Mapping: A Review",2022,"Geosciences (Switzerland)","10.3390/geosciences12120429","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144658194&doi=10.3390%2fgeosciences12120429&partnerID=40&md5=2354083b1feeb426a0ee2b156c7a2c49","Gully erosion susceptibility mapping (GESM) through predicting the spatial distribution of areas prone to gully erosion is required to plan gully erosion control strategies relevant to soil conservation. Recently, machine learning (ML) models have received increasing attention for GESM due to their vast capabilities. In this context, this paper sought to review the modeling procedure of GESM using ML models, including the required datasets and model development and validation. The results showed that elevation, slope, plan curvature, rainfall and land use/cover were the most important factors for GESM. It is also concluded that although ML models predict the locations of zones prone to gullying reasonably well, performance ranking of such methods is difficult because they yield different results based on the quality of the training dataset, the structure of the models, and the performance indicators. Among the ML techniques, random forest (RF) and support vector machine (SVM) are the most widely used models for GESM, which show promising results. Overall, to improve the prediction performance of ML models, the use of data-mining techniques to improve the quality of the dataset and of an ensemble estimation approach is recommended. Furthermore, evaluation of ML models for the prediction of other types of gully erosion, such as rill–interill and ephemeral gully should be the subject of more studies in the future. The employment of a combination of topographic indices and ML models is recommended for the accurate extraction of gully trajectories that are the main input of some process-based models. © 2022 by the authors.","gully erosion susceptibility mapping (GESM); machine learning; random forest; support vector machine",,Review,Scopus
"Araus J.L., Kefauver S.C., Vergara-Díaz O., Gracia-Romero A., Rezzouk F.Z., Segarra J., Buchaillot M.L., Chang-Espino M., Vatter T., Sanchez-Bragado R., Fernandez-Gallego J.A., Serret M.D., Bort J.","Crop phenotyping in a context of global change: What to measure and how to do it",2022,"Journal of Integrative Plant Biology","10.1111/jipb.13191","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125551162&doi=10.1111%2fjipb.13191&partnerID=40&md5=08cc45e84b36dd5e7719f373b51fad79","High-throughput crop phenotyping, particularly under field conditions, is nowadays perceived as a key factor limiting crop genetic advance. Phenotyping not only facilitates conventional breeding, but it is necessary to fully exploit the capabilities of molecular breeding, and it can be exploited to predict breeding targets for the years ahead at the regional level through more advanced simulation models and decision support systems. In terms of phenotyping, it is necessary to determined which selection traits are relevant in each situation, and which phenotyping tools/methods are available to assess such traits. Remote sensing methodologies are currently the most popular approaches, even when lab-based analyses are still relevant in many circumstances. On top of that, data processing and automation, together with machine learning/deep learning are contributing to the wide range of applications for phenotyping. This review addresses spectral and red–green–blue sensing as the most popular remote sensing approaches, alongside stable isotope composition as an example of a lab-based tool, and root phenotyping, which represents one of the frontiers for field phenotyping. Further, we consider the two most promising forms of aerial platforms (unmanned aerial vehicle and satellites) and some of the emerging data-processing techniques. The review includes three Boxes that examine specific case studies. © 2021 Institute of Botany, Chinese Academy of Sciences.","crop phenotyping; deep learning; models; photosynthesis; platforms; remote sensing; roots; satellites; sensors; stable isotopes","crop; global change; machine learning; modeling; phenotype; photosynthesis; root; satellite imagery; sensor; stable isotope; crop; genetics; phenotype; plant breeding; Crops, Agricultural; Phenotype; Plant Breeding",Review,Scopus
"Shen C.","A Transdisciplinary Review of Deep Learning Research and Its Relevance for Water Resources Scientists",2018,"Water Resources Research","10.1029/2018WR022643","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055940304&doi=10.1029%2f2018WR022643&partnerID=40&md5=badf2bc3e8b185581e8d825b5771e549","Deep learning (DL), a new generation of artificial neural network research, has transformed industries, daily lives, and various scientific disciplines in recent years. DL represents significant progress in the ability of neural networks to automatically engineer problem-relevant features and capture highly complex data distributions. I argue that DL can help address several major new and old challenges facing research in water sciences such as interdisciplinarity, data discoverability, hydrologic scaling, equifinality, and needs for parameter regionalization. This review paper is intended to provide water resources scientists and hydrologists in particular with a simple technical overview, transdisciplinary progress update, and a source of inspiration about the relevance of DL to water. The review reveals that various physical and geoscientific disciplines have utilized DL to address data challenges, improve efficiency, and gain scientific insights. DL is especially suited for information extraction from image-like data and sequential data. Techniques and experiences presented in other disciplines are of high relevance to water research. Meanwhile, less noticed is that DL may also serve as a scientific exploratory tool. A new area termed AI neuroscience, where scientists interpret the decision process of deep networks and derive insights, has been born. This budding subdiscipline has demonstrated methods including correlation-based analysis, inversion of network-extracted features, reduced-order approximations by interpretable models, and attribution of network decisions to inputs. Moreover, DL can also use data to condition neurons that mimic problem-specific fundamental organizing units, thus revealing emergent behaviors of these units. Vast opportunities exist for DL to propel advances in water sciences. ©2018. The Authors.","AI neuroscience; artificial intelligence; data mining; deep learning; transformative","Artificial intelligence; Correlation methods; Data mining; Data reduction; Neural networks; Neurology; Water resources; Complex data distributions; Correlation based analysis; Emergent behaviors; Interdisciplinarity; Parameter regionalization; Reduced-order approximation; Scientific discipline; transformative; Deep learning; artificial intelligence; artificial neural network; data interpretation; decision support system; interdisciplinary approach; literature review; research work; science and technology",Review,Scopus
"Jeon D., Kang Y., Lee S., Choi S., Sung Y., Lee T.-H., Kim C.","Digitalizing breeding in plants: A new trend of next-generation breeding based on genomic prediction",2023,"Frontiers in Plant Science","10.3389/fpls.2023.1092584","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147265736&doi=10.3389%2ffpls.2023.1092584&partnerID=40&md5=6b7623aa4266cd1f37fa82edf177d5e3","As the world’s population grows and food needs diversification, the demand for cereals and horticultural crops with beneficial traits increases. In order to meet a variety of demands, suitable cultivars and innovative breeding methods need to be developed. Breeding methods have changed over time following the advance of genetics. With the advent of new sequencing technology in the early 21st century, predictive breeding, such as genomic selection (GS), emerged when large-scale genomic information became available. GS shows good predictive ability for the selection of individuals with traits of interest even for quantitative traits by using various types of the whole genome-scanning markers, breaking away from the limitations of marker-assisted selection (MAS). In the current review, we briefly describe the history of breeding techniques, each breeding method, various statistical models applied to GS and methods to increase the GS efficiency. Consequently, we intend to propose and define the term digital breeding through this review article. Digital breeding is to develop a predictive breeding methods such as GS at a higher level, aiming to minimize human intervention by automatically proceeding breeding design, propagating breeding populations, and to make selections in consideration of various environments, climates, and topography during the breeding process. We also classified the phases of digital breeding based on the technologies and methods applied to each phase. This review paper will provide an understanding and a direction for the final evolution of plant breeding in the future. Copyright © 2023 Jeon, Kang, Lee, Choi, Sung, Lee and Kim.","AI breeding; deep learning; genomic prediction; GWAS; high throughput phenotyping; machine learning; MAS; QTLs",,Review,Scopus
"Liu X., Liu L., Bacour C., Guanter L., Chen J., Ma Y., Chen R., Du S.","A simple approach to enhance the TROPOMI solar-induced chlorophyll fluorescence product by combining with canopy reflected radiation at near-infrared band",2023,"Remote Sensing of Environment","10.1016/j.rse.2022.113341","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141425900&doi=10.1016%2fj.rse.2022.113341&partnerID=40&md5=ffce2ef0dc99682e289be411dbe0797a","Satellite-based data of solar-induced chlorophyll fluorescence (SIF) and the near-infrared radiation reflected by vegetation (NIRvP) are being increasingly used for the estimation of vegetation gross primary product (GPP) at the global scale. Although SIF contains more physiological information than NIRvP, NIRvP can have higher data quality and spatio-temporal resolution. Therefore, the two variables can be considered complementary for GPP monitoring. Here, we propose a simple framework to combine SIF and NIRvP data from different data sources to generate an enhanced SIF product (eSIF). The original SIF data comes from the TROPOMI instrument onboard the Sentinel-5P mission, whereas NIRvP data are derived from MODIS spectral reflectance and ERA5 reanalysis data. The resulting eSIF product has a spatial resolution of 0.05° and a temporal resolution of 8 days, as well as a higher signal-to-noise ratio and a lower angular dependency than the original TROPOMI SIF data. Our results demonstrate that eSIF has similar spatial patterns to the original SIF but is more spatially continuous and less noisy. Comparisons with the FLUXCOM global GPP product show that eSIF has a more universal relationship with GPP than NIRvP for different grass/crop plant functional types (the coefficients of variation are 18.9% for slopes of GPP to eSIF and 27.3% for slopes of GPP to NIRvP), but NIRvP outperforms eSIF for tracking GPP for forest PFTs exclude BoENF. Moreover, eSIF is able to better track the seasonal variations in GPP related to environmental stresses. This study highlights that our methodology based on the combination of SIF and NIRvP is a promising approach for better monitoring of GPP. © 2022 Elsevier Inc.","Gross primary productivity (GPP); Multi-source data combination; Near-infrared radiation reflected by vegetation (NIRvP); Solar-induced chlorophyll fluorescence (SIF)","Chlorophyll; Fluorescence; Infrared devices; Infrared radiation; Signal to noise ratio; Chlorophyll fluorescence; Data combination; Gross primary productivity; Multi-source data combination; Multisource data; Near-infrared radiation reflected by vegetation (NIRvP); Near-infrared radiations; Simple approach; Solar-induced chlorophyll fluorescence; Vegetation; canopy; data quality; fluorescence; MODIS; primary production",Article,Scopus
"Arjoune Y., Sugunaraj N., Peri S., Nair S.V., Skurdal A., Ranganathan P., Johnson B.","Soybean cyst nematode detection and management: a review",2022,"Plant Methods","10.1186/s13007-022-00933-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137826765&doi=10.1186%2fs13007-022-00933-8&partnerID=40&md5=819fecbfa2767df51510545fc91a8ac2","Soybeans play a key role in global food security. U.S. soybean yields, which comprise 32 % of the total soybeans planted in the world, continue to experience unprecedented grain loss due to the soybean cyst nematode (SCN) plant pathogen. SCN remains one of the primary disruptive pests despite the existence of advanced management techniques such as crop rotation and SCN-resistant varieties. SCN detection is a key step in managing this disease; however, early detection is challenging because soybeans do not show any above ground symptoms unless they are significantly damaged. Direct soil sampling remains the most common method for SCN detection, however, this method has several problems. For example, the threshold damage methods—adopted by most of the laboratories to make recommendations—is not reliable as it does not consider soil pH, N, P, and K values and relies solely on the egg count instead of assessment of the root infection. To overcome the challenges of manual soil sampling methods, deep learning and hyperspectral imaging are important current topics in precision agriculture for plant disease detection and have been proposed as cost-effective and efficient detection methods that can work at scale. We have reviewed more than 150 research papers focusing on soybean cyst nematodes with an emphasis on deep learning techniques for detection and management. First: we describe soybean vegetation and reproduction stages, SCN life cycles, and factors influencing this disease. Second: we highlight the impact of SCN on soybean yield loss and the challenges associated with its detection. Third: we describe direct sampling methods in which the soil samples are procured and analyzed to evaluate SCN egg counts. Fourth: we highlight the advantages and limitations of these direct methods, then review computer vision- and remote sensing-based detection methods: data collection using ground, aerial, and satellite approaches followed by a review of machine learning methods for image analysis-based soybean cyst nematode detection. We highlight the evaluation approaches and the advantages of overall detection workflow in high-performance and big data environments. Lastly, we discuss various management approaches, such as crop rotation, fertilization, SCN resistant varieties such as PI 88788, and SCN’s increasing resistance to these strategies. We review machine learning approaches for soybean crop yield forecasting as well as the influence of pesticides, herbicides, and fertilizers on SCN infestation reduction. We provide recommendations for soybean research using deep learning and hyperspectral imaging to accommodate the lack of the ground truth data and training and testing methodologies, such as data augmentation and transfer learning, to achieve a high level of detection accuracy while keeping costs as low as possible. © 2022, The Author(s).","Convolutional neural networks; Data augmentation; Deep learning; Heterodera glycines; Hyperspectral imaging; Machine learning; Multispectral imaging; Soybean; Soybean cyst nematode; Vegetation indices",,Review,Scopus
"McLennon E., Dari B., Jha G., Sihi D., Kankarla V.","Regenerative agriculture and integrative permaculture for sustainable and technology driven global food production and security",2021,"Agronomy Journal","10.1002/agj2.20814","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117158237&doi=10.1002%2fagj2.20814&partnerID=40&md5=3522537cbe03250f0d6b2d378d45d9cf","A growing world population and increases in food and energy consumption have placed production agriculture in a difficult situation. The rapid growth in food production through specialized operations such as monoculture cropping systems has aligned to satisfy increases in demand for food and fiber. However, its adverse impacts on natural resources pose huge challenges for the sustainability of food production. The situation is direr for developing countries or rural regions of the world due to the limited resources available to farming communities in these regions. To avoid production agriculture being at the proverbial crossroads we suggest an alternate approach. One that involves the sustainable use of natural resources without adverse environmental impacts by relying less on production inputs whether it be agrochemicals or machineries. We examined the extent to which regenerative agriculture, permaculture, and smart technology have evolved in response to sustainable agricultural production, agricultural decision support system, and overall global food security. Collectively, regenerative agriculture and permaculture are semi-closed holistic systems approach designed to reduce or eliminate dependence on external inputs (e.g., chemicals) which restores and maintains natural systems (e.g., soil quality, biodiversity, and ecosystem services). We suggest that fully embracing modern regenerative agriculture as well as integrated permaculture will improve soil health, ecosystem biodiversity, land and resource conservation, agricultural sustainability, and food security. Identifying and implementing practices towards regenerative agriculture, integrated permaculture, digital agriculture, and sustainable agricultural management utilizing modern agricultural technologies infused with data science (artificial intelligence [AI] or machine learning [ML]) is critical. © 2021 The Authors. Agronomy Journal published by Wiley Periodicals LLC on behalf of American Society of Agronomy",,,Article,Scopus
